,Flux1.100m,Energy_Flux100,Significance,nu,nufnu,Variability_Index,Pivot_Energy,X.name,z,Gaia_G_Magnitude,PL_Index,LP_Index,LP_beta,Label
921,2.3699999999999835e-10,4.0500000000002875e-12,9.701253000000005,3390000000000.1416,1.2399999999999e-12,20.116838000000005,450.79006999999507,4FGL J1418.7-3504,1.544,18.6042,2.7940395,2.6285067,0.211715,FSRQ
922,3.5199999999999904e-10,4.020000000000269e-12,20.139645000000232,1.780000000000024e+16,9.450000000000823e-13,17.330802999999833,3157.140400000022,4FGL J1418.9+7731,0.27,17.7894,1.7714677,1.4791343,0.1986737,BLL
923,2.15000000000002e-10,2.4499999999998205e-12,9.492643999999991,723999999999921.8,8.500000000000141e-13,4.057143700000001,3916.670199999996,4FGL J1419.3+0444,0.143,19.6645,1.9103141,1.6886766,0.14430547,BLL
924,2.510000000000012e-09,2.259999999999992e-11,54.39545999999975,11999999999999.32,1.3300000000000434e-12,495.7326699999968,701.8922999999975,4FGL J1419.4-0838,0.903,17.7529,2.24343,2.1378362,0.08011211,FSRQ
925,4.1900000000000496e-10,7.250000000000109e-12,16.492923999999945,3159999999999.978,1.690000000000105e-12,41.615760000000165,1089.965199999994,4FGL J1419.5+3821,1.831,19.7321,2.4721866,2.447103,0.051281143,FSRQ
926,1.1699999999999966e-09,1.680000000000146e-11,44.52564599999963,47900000000003.97,2.2500000000001945e-11,262.15619999999933,856.1141400000079,4FGL J1419.8+5423,0.153,15.5154,2.36451,2.343298,0.03239615,BLL
927,6.659999999999978e-10,4.920000000000445e-12,27.247786999999754,12899999999998.545,1.0300000000000649e-12,619.821800000002,749.9586999999964,4FGL J1422.3+3223,0.682,18.2432,2.400952,2.3719044,0.04596805,FSRQ
928,1.7600000000000022e-10,2.2400000000001944e-12,12.688097000000106,3.020000000000342e+17,5.840000000000014e-12,7.660339399999998,4585.446999999969,4FGL J1422.6+5801,0.635,18.6456,1.683388,1.3839206,0.23986688,BLL
929,3.500000000000029e-10,3.210000000000212e-12,9.090982999999996,5889999999999.98,3.6500000000002157e-13,36.85078000000022,1086.5094000000017,4FGL J1423.5-7829,0.788,19.625856,2.481124,2.2775736,0.30391788,FSRQ
930,2.3799999999999923e-10,2.3499999999998008e-12,8.535308,3020000000000342.0,9.370000000000478e-13,37.653669999999856,4048.1460000000357,4FGL J1424.1-1750,0.082244,17.5101,1.9001129,1.8218,0.088457264,BLL
931,7.609999999999936e-10,4.879999999999883e-12,21.208249999999918,52500000000005.17,2.0100000000000522e-12,175.7472499999995,1195.540000000009,4FGL J1424.2+0433,0.6654,18.2009,2.1541653,1.9800482,0.14887391,BLL
932,1.9600000000000173e-10,2.539999999999774e-12,6.453077300000003,5749999999999.602,7.899999999999231e-13,13.14455400000006,542.554599999998,4FGL J1426.4+3625,1.091,19.9897,2.6762571,2.6570163,0.02301848,FSRQ
933,1.1800000000000135e-08,1.259999999999991e-10,156.35149999999894,1960000000000105.5,4.439999999999803e-11,250.6798400000026,1204.567,4FGL J1427.0+2348,0.6035,14.0341,1.8181432,1.7051728,0.058132533,BLL
934,3.939999999999964e-08,3.5400000000000203e-10,293.3856199999984,13999999999998.803,2.3699999999999838e-11,13512.346999999887,645.787999999997,4FGL J1427.9-4206,1.522,17.0285,2.2048283,2.0962758,0.088578224,FSRQ
935,1.0800000000000016e-10,4.809999999999648e-12,5.419784999999997,5310000000000.379,2.539999999999774e-13,20.895850000000042,814.613399999992,4FGL J1428.3+5635,2.129,19.205576,2.543071,2.412824,0.15537299,FSRQ
936,6.039999999999969e-10,8.37000000000077e-12,30.52060900000028,1.0199999999999551e+18,1.0400000000000476e-11,16.441501999999964,5167.243000000014,4FGL J1428.5+4240,0.129,17.2149,1.6321058,1.6056403,0.021007061,BLL
937,1.4999999999999943e-10,2.159999999999844e-12,7.700151000000001,2399999999999.9624,2.309999999999767e-13,31.940356999999715,815.3771400000023,4FGL J1428.9+5406,3.013,20.0868,2.5736613,2.488654,0.1230985,FSRQ
938,3.169999999999985e-10,4.769999999999839e-12,10.395422000000012,1060000000000.0719,5.620000000000505e-13,114.80956999999935,580.8260499999974,4FGL J1433.0-1801,2.331,18.881,2.5971973,2.3945463,0.32846004,FSRQ
939,2.7499999999999786e-10,4.210000000000301e-12,13.408887999999939,17399999999999.99,3.980000000000112e-13,18.881271000000154,835.1691999999914,4FGL J1434.2+4204,1.24,19.8899,2.458336,2.4487517,0.013183621,FSRQ
940,1.9600000000000172e-09,1.5300000000000018e-11,40.49325000000002,4469999999999.627,3.7900000000002464e-13,626.1662600000027,1056.2436999999975,4FGL J1434.7+1950,1.382,18.8044,2.3031569,2.270096,0.13710333,FSRQ
941,3.88000000000002e-10,4.6799999999997385e-12,11.298287999999946,51900000000005.07,1.829999999999874e-12,9.016002000000007,2398.367399999992,4FGL J1435.5+2021,0.748,18.3063,2.2152832,1.9492921,0.24566258,BLL
942,3.449999999999974e-10,4.889999999999765e-12,12.732402999999902,9890000000000.463,9.249999999999315e-13,17.32695800000002,858.2299999999934,4FGL J1436.9+2321,1.547438,19.095,2.4924488,2.441914,0.062314752,FSRQ
943,5.699999999999977e-10,7.12000000000071e-12,26.598922999999946,7940000000000084.0,2.1100000000000364e-12,25.44047499999982,2648.597699999988,4FGL J1436.9+5638,0.15,18.0046,1.8956645,1.876138,0.015723825,BLL
944,1.7399999999999992e-10,2.3799999999999337e-12,5.092303799999997,7080000000000.505,5.629999999999401e-13,24.869719999999965,1052.7212999999977,4FGL J1438.0-3128,1.287,19.6751,2.4437861,2.2783024,0.35296112,FSRQ
945,1.110000000000005e-10,1.5300000000000018e-12,4.861419000000002,1.0699999999999784e+16,6.46999999999999e-13,7.625894000000002,3545.8654999999935,4FGL J1438.6+1205,0.848,19.245441,2.0235467,1.9791838,0.03967761,BLL
946,1.0400000000000008e-09,1.1799999999999291e-11,37.12049500000039,4239999999999.682,7.889999999999635e-13,334.79987000000284,633.5015000000061,4FGL J1438.9+3710,2.401,19.9465,2.4072416,2.3098354,0.10803936,FSRQ
947,5.030000000000041e-10,5.7099999999993704e-12,21.003941999999764,7239999999999218.0,5.119999999999629e-12,19.400520000000135,2309.3466999999914,4FGL J1439.3+3932,0.344,16.6752,1.9702746,1.9523581,0.019682596,BLL
948,5.76999999999997e-10,7.550000000000204e-12,21.042055000000182,6.6099999999993704e+16,7.200000000000509e-12,8.707357000000005,6415.301300000026,4FGL J1440.6-3846,0.35,17.8501,1.7344257,1.6746372,0.04702212,BLL
949,6.490000000000012e-10,7.019999999999925e-12,17.461221999999832,966000000000013.0,2.3999999999999627e-12,26.289367999999936,2817.619100000033,4FGL J1440.9+0609,0.435,16.9667,2.120415,2.057354,0.060379405,BLL
950,2.8900000000000143e-10,3.969999999999863e-12,6.286588999999999,7940000000000.084,3.600000000000107e-13,28.29835500000006,1818.8697999999947,4FGL J1441.6-1522,2.638,20.6084,2.3885636,2.3675363,0.13376077,FSRQ
951,2.879999999999992e-10,3.4100000000000196e-12,13.751080500000011,200000000000009.03,9.779999999999972e-13,16.808000000000153,1943.8676000000123,4FGL J1442.0+4348,0.6725,18.6325,2.0654974,1.9674822,0.08418442,BLL
952,4.3099999999999815e-10,4.220000000000246e-12,11.832100999999916,3550000000000052.0,1.1200000000000466e-11,17.683722000000177,3734.2399999999975,4FGL J1442.6-4623,0.102552,18.3921,2.0047874,1.9865059,0.020258617,BLL
953,4.5299999999999766e-10,6.14000000000046e-12,18.093779000000147,8.040000000000934e+16,7.419999999999533e-12,15.37702600000009,3828.1267000000435,4FGL J1442.7+1200,0.163,17.6781,1.8013904,1.675721,0.111366846,BLL
954,1.2500000000000096e-10,2.0000000000000904e-12,4.290616499999998,456999999999946.94,4.380000000000011e-13,17.025085000000114,13624.6700000001,4FGL J1443.6+2515,0.529022,20.661732,1.7804939,1.7337602,0.14592233,BLL
955,3.859999999999962e-09,4.239999999999682e-11,71.1606449999992,4469999999999626.5,1.680000000000146e-11,31.61328500000011,1978.0450000000128,4FGL J1443.9-3908,0.0654,15.4314,1.8306292,1.7351527,0.05621288,BLL
956,5.290000000000048e-09,5.0099999999994695e-11,53.84951799999974,19099999999998.773,5.719999999999681e-13,2961.0623000000196,850.1780400000058,4FGL J1443.9+2501,0.939,17.4631,2.0921166,1.9667393,0.1003206,FSRQ
957,6.33000000000006e-10,7.679999999999791e-12,20.965215999999945,1.0699999999999784e+16,2.810000000000126e-12,10.120912000000082,4667.017999999996,4FGL J1445.0-0326,0.31,17.4235,1.7471712,1.6071622,0.108341984,BLL
958,1.7300000000000196e-10,2.8799999999997922e-12,6.508140000000003,1949999999999.9214,9.779999999999972e-13,43.01364499999974,920.5619500000072,4FGL J1446.7+1719,1.024,19.1466,2.4971426,2.486738,0.099519014,FSRQ
959,1.9299999999999807e-10,9.149999999998995e-13,5.430513400000001,5620000000000.506,2.199999999999966e-13,36.70877000000001,1425.9613999999985,4FGL J1449.6-2137,0.938,20.4497,2.3624418,2.4247518,-0.053172693,FSRQ
960,3.130000000000012e-10,5.129999999999816e-12,11.027445999999975,6530000000000.399,1.0899999999999424e-12,76.04494000000005,1018.7762,4FGL J1450.4+0910,2.611,20.3602,2.3936188,2.237402,0.17123751,FSRQ
961,6.190000000000033e-10,7.320000000000126e-12,21.539621000000192,24499999999998.203,7.300000000000731e-13,11.647314999999914,1908.845800000003,4FGL J1450.8+5201,2.471,18.7534,2.1666477,2.078598,0.11152432,BLL
962,2.550000000000033e-10,2.2699999999998782e-12,15.448791499999967,27400000000000.727,1.9899999999999663e-13,29.52372600000015,3981.755999999977,4FGL J1451.4+6355,0.65,18.6042,1.8224822,1.8316207,-0.008183197,BLL
963,1.9500000000000093e-10,1.7100000000001827e-12,9.35331300000001,11999999999999.32,4.800000000000142e-13,50.35117300000036,1135.033599999995,4FGL J1453.5+3505,0.721,19.7933,2.363123,2.29305,0.07306042,FSRQ
964,4.369999999999983e-10,6.1599999999996304e-12,15.55756500000006,7239999999999.218,3.4700000000002084e-13,35.975544000000085,922.6438599999925,4FGL J1454.1+1622,1.2763,19.5833,2.4086792,2.291191,0.16700755,FSRQ
965,4.3399999999999876e-10,8.409999999999777e-12,10.958033999999998,24499999999998.203,4.559999999999629e-12,55.37075999999986,999.2544999999972,4FGL J1454.4-3744,0.314,17.0302,2.5535352,2.477523,0.20056145,FSRQ
966,1.1000000000000143e-10,1.339999999999974e-12,4.512510999999999,2570000000000.0293,4.0999999999996645e-13,7.433531999999997,4905.610999999971,4FGL J1456.0+5051,0.49,19.4586,2.0603194,2.0947986,-0.046270665,BLL
967,3.489999999999998e-09,3.770000000000059e-11,64.84247000000033,10099999999999.02,3.5600000000002086e-12,2853.584499999997,735.1742999999942,4FGL J1457.4-3539,1.424,18.8837,2.3243513,2.1752746,0.17026366,FSRQ
968,3.4899999999999983e-10,3.2299999999999743e-12,14.561597999999924,8179999999999.567,9.90000000000115e-13,37.65401499999979,1637.0496000000144,4FGL J1458.6+3722,0.333,18.5968,2.1847472,2.1399684,0.05430934,BLL
969,1.6899999999999874e-10,2.2400000000001944e-12,6.374617999999999,33099999999998.52,1.2500000000001274e-12,21.222238999999757,2418.7904999999982,4FGL J1459.5+1527,0.3711,18.1614,2.1039872,2.0120897,0.09951002,FSRQ
970,2.800000000000001e-10,4.220000000000246e-12,10.19936399999989,6920000000000.675,1.889999999999809e-12,10.084401000000058,1466.6388000000074,4FGL J1500.7+4752,1.059,18.3683,2.3837426,2.3171537,0.13681322,BLL
971,1.1800000000000112e-09,1.2800000000000955e-11,33.92103199999973,660999999999939.8,8.130000000000595e-12,66.16914000000055,1798.8819999999992,4FGL J1501.0+2238,0.235,16.7923,2.0017154,1.9418399,0.057129234,BLL
972,1.5799999999999889e-10,1.4900000000000884e-12,6.436393000000007,37999999999999.06,3.2500000000001866e-13,8.065470000000007,3117.512700000025,4FGL J1503.3+1651,1.57,19.1541,2.0632615,2.1077325,-0.036804393,BLL
973,5.979999999999981e-10,6.409999999999742e-12,20.005294999999794,12999999999998.889,9.370000000000478e-13,23.349314000000096,1745.6178000000048,4FGL J1503.5+4759,0.3445,19.973,2.2207582,2.1974695,0.032782834,BLL
974,8.600000000000048e-10,1.1299999999999497e-11,24.722543999999864,3.5500000000000516e+16,1.0199999999999592e-11,14.358180000000113,3815.6724000000163,4FGL J1503.7-1540,0.38,16.8958,1.818367,1.7568429,0.0538335,BLL
975,2.019999999999982e-08,1.9000000000000074e-10,230.2785600000012,4999999999999.774,2.1200000000002398e-12,13551.620999999846,502.6757000000027,4FGL J1504.4+1029,1.839,17.7495,2.250125,2.1244016,0.0986157,FSRQ
976,1.8000000000000163e-09,2.7800000000001474e-11,62.17936999999993,3849999999999.9873,2.2800000000002435e-12,1644.6829000000157,431.16561999999766,4FGL J1506.1+3731,0.673,18.7526,2.496249,2.3983736,0.101868585,FSRQ
977,7.519999999999275e-11,1.0899999999999424e-12,4.672655999999998,6.6099999999993704e+16,1.049999999999906e-12,11.00108999999999,12859.11799999991,4FGL J1506.4-0540,0.518,18.2924,1.5855565,1.5219364,0.21190372,BLL
978,1.189999999999996e-10,1.420000000000143e-12,4.901034999999998,190999999999987.75,4.039999999999956e-13,12.125334999999994,2033.4966000000065,4FGL J1506.4+4331,0.47,19.9372,2.3009229,2.3391387,-0.045952074,BLL
979,9.039999999999935e-10,9.920000000000502e-12,28.983685999999707,562000000000050.56,2.509999999999776e-12,32.533404999999796,2755.133999999978,4FGL J1506.6+0813,0.376,16.7134,1.7853948,1.5972033,0.110300615,BLL
980,3.189999999999986e-10,3.239999999999913e-12,13.918634999999892,398000000000011.2,5.039999999999698e-13,25.29974000000016,3634.049799999989,4FGL J1507.2+1721,0.56528,18.2549,1.8085612,1.5336596,0.2414089,BLL
981,2.460000000000001e-10,2.70000000000008e-12,10.131227999999986,1.5699999999998758e+16,5.169999999999502e-12,7.582854000000001,2627.519999999987,4FGL J1508.8+2708,0.27,18.6974,2.0458138,2.0812027,-0.035694823,BLL
982,3.3800000000000447e-10,5.259999999999518e-12,9.295102999999997,19300000000001.15,9.480000000000751e-13,11.344745000000053,870.7207999999922,4FGL J1509.6-4334,0.776,18.4028,2.677949,2.8290665,0.50571555,FSRQ
983,3.4000000000000436e-10,4.259999999999821e-12,18.558859999999996,141000000000006.56,1.5300000000000018e-12,6.110810800000001,3275.541700000015,4FGL J1509.7+5556,1.68,17.2788,1.8808006,1.7478467,0.12708047,BLL
984,1.0400000000000008e-10,2.250000000000194e-12,7.500097999999994,108999999999994.25,4.309999999999682e-12,22.694577999999833,483.0932599999949,4FGL J1510.1+5702,4.313,18.0431,2.88175,2.8814478,0.002737896,FSRQ
985,1.4200000000000096e-09,1.6099999999998166e-11,26.563876999999977,7130000000000.563,2.4399999999998317e-12,75.84887999999968,878.897030000005,4FGL J1510.8-0542,1.191,17.3661,2.4480126,2.4018555,0.11224573,FSRQ
986,5.480000000000011e-10,6.4399999999998215e-12,15.905042000000003,519000000000050.7,1.8100000000000632e-12,5.841490299999995,3039.573000000029,4FGL J1512.1-2255,0.3152,17.9777,1.9584038,1.8741436,0.0763289,BLL
987,2.1099999999999846e-09,1.640000000000007e-11,42.427418000000195,28300000000000.605,3.100000000000193e-12,30.43758000000006,1031.5465000000008,4FGL J1512.2+0202,0.219915,17.6123,2.1459827,1.9684659,0.15745367,FSRQ
988,3.469999999999967e-08,4.5899999999999883e-10,238.70695000000126,10999999999999.379,1.1100000000001093e-11,5930.063499999933,723.6381999999952,4FGL J1512.8-0906,0.36,16.0735,2.3825283,2.36835,0.055693336,FSRQ
989,8.050000000000037e-10,1.0800000000001251e-11,16.921210999999985,10999999999999.379,2.9500000000002562e-12,147.7173800000015,824.0061000000054,4FGL J1513.4-3231,1.153,20.1968,2.4574244,2.3601363,0.1373697,FSRQ
990,1.7600000000000022e-10,2.839999999999752e-12,7.023758400000002,7080000000000.505,2.1299999999998145e-13,14.236633000000037,1389.4915000000028,4FGL J1516.8+2918,0.13,19.7416,2.3617804,2.4604542,-0.08401177,BLL
991,6.450000000000036e-09,6.439999999999821e-11,94.95695500000085,90599999999997.33,2.3599999999999646e-11,127.66212000000054,811.1857000000043,4FGL J1517.7-2422,0.048,15.0028,2.123595,2.079265,0.02845462,BLL
992,7.659999999999925e-10,9.920000000000502e-12,34.587948000000196,4.319999999999866e+16,1.2899999999998545e-11,25.438049999999905,3014.2165999999734,4FGL J1517.7+6525,0.702,17.1082,1.8160888,1.7327204,0.066113025,BLL
993,2.3099999999999747e-10,2.4600000000001216e-12,12.692436000000075,5009999999999469.0,8.26000000000035e-13,8.279120999999996,3237.095500000031,4FGL J1518.6+4044,0.065228,17.2936,1.8766851,1.8021073,0.087019384,BLL
994,1.9100000000000102e-10,3.2299999999999743e-12,9.266138999999999,16400000000000.07,1.700000000000105e-12,65.08035999999967,935.728699999992,4FGL J1520.5+4209,0.484,19.1626,2.504795,2.3833823,0.16390443,FSRQ
995,1.3500000000000124e-10,4.469999999999627e-12,7.931217000000005,1239999999999.9001,6.409999999999741e-13,29.74200799999983,419.2539400000046,4FGL J1521.8+4338,2.1677,19.0448,2.935895,2.9083362,0.075302005,FSRQ
996,1.1199999999999963e-08,1.5799999999999889e-10,180.7314899999983,2909999999999.956,6.699999999999596e-13,3585.9705000000254,517.1455000000027,4FGL J1522.1+3144,1.489,19.1325,2.4126687,2.369964,0.071476266,FSRQ
997,2.2699999999999895e-09,1.939999999999883e-11,39.05179599999988,5310000000000.379,9.259999999999266e-13,148.48403999999996,1176.0227000000077,4FGL J1522.6-2730,1.297,18.8377,2.2029452,2.089553,0.12702326,BLL
998,1.4700000000000133e-10,1.9399999999998827e-12,5.712470500000004,3760000000000.344,4.829999999999866e-13,11.462023000000116,3391.612999999961,4FGL J1523.2+0533,0.175931,19.1202,2.0280294,2.0250926,0.004200345,BLL
999,1.699999999999987e-10,2.8499999999999303e-12,6.023297300000006,13699999999999.8,2.429999999999935e-12,22.66733200000026,1325.0446000000138,4FGL J1527.3+3117,1.392,19.4281,2.569496,2.6539934,-0.062079087,FSRQ
1000,1.519999999999994e-10,1.5799999999999177e-12,7.373111699999995,6239999999999651.0,8.699999999999639e-13,8.392529500000007,2545.969500000025,4FGL J1529.2+3812,1.06225,18.3771,2.0483325,1.9379402,0.13494825,BLL
1001,2.2299999999999954e-10,2.5799999999998254e-12,11.976098000000103,200000000000009.03,3.1900000000001424e-13,6.251355599999995,2406.610799999997,4FGL J1530.9+5736,1.1,19.3996,2.0560513,2.0276096,0.029474597,BLL
1002,1.3500000000000124e-10,1.4599999999998777e-12,7.360867500000006,519000000000050.7,3.4300000000002267e-13,3.4611055999999993,2561.3927999999905,4FGL J1531.7+4710,0.316,19.53108,2.0655136,2.0969744,-0.023373986,BLL
1003,4.389999999999986e-10,4.580000000000332e-12,17.89885699999995,185999999999992.66,4.17000000000041e-12,23.208366000000044,2846.7321999999713,4FGL J1532.0+3016,0.065,17.3788,1.9234539,1.8926469,0.025825743,BLL
1004,2.960000000000013e-10,3.6100000000003528e-12,12.62634700000012,330999999999985.2,1.009999999999902e-12,3.1138513000000017,4858.863999999945,4FGL J1533.2+1855,0.307,18.4754,1.8192956,1.8476659,-0.02219305,BLL
1005,3.579999999999965e-10,4.020000000000269e-12,16.99661399999991,2.9500000000002444e+16,2.149999999999976e-12,13.429603000000009,2965.158999999987,4FGL J1533.2+3416,0.8105,17.3838,1.8902265,1.7501062,0.10856175,BLL
1006,2.7200000000000025e-10,3.0299999999999675e-12,11.230170000000028,157999999999991.75,2.1699999999998516e-12,19.299551000000076,3258.8996999999626,4FGL J1534.8+3716,0.143,17.6399,2.0565774,2.0507998,0.004966668,BLL
1007,9.139999999999986e-10,1.320000000000153e-11,25.22867400000026,3020000000000.342,1.550000000000033e-12,259.1902499999998,807.6748700000026,4FGL J1534.8+0131,1.428,19.0129,2.4206076,2.3974507,0.034240074,FSRQ
1008,1.8099999999999816e-10,2.2699999999998782e-12,10.932727000000085,8.710000000000725e+16,3.280000000000162e-12,5.1427840000000025,4115.295999999972,4FGL J1535.0+5320,0.89,17.80588,1.8292229,1.6716478,0.10333101,BLL
1009,1.999999999999992e-10,2.309999999999767e-12,9.025241999999997,145000000000008.12,1.6600000000001694e-12,13.933411000000044,1630.2663999999816,4FGL J1535.4+3919,0.257,18.3192,2.1987886,2.1132095,0.17002435,BLL
1010,6.59000000000001e-10,9.420000000000493e-12,23.900271999999976,27099999999999.645,9.549999999998995e-13,170.18455999999978,941.2291999999939,4FGL J1539.6+2743,2.196,19.4613,2.3302116,2.314974,0.01504538,FSRQ
1011,3.460000000000026e-10,3.940000000000238e-12,11.56228499999995,21100000000000.363,3.829999999999805e-12,15.5994360000001,2325.863500000008,4FGL J1540.7+1449,0.605,18.3813,2.1456842,2.1509306,-0.015449793,BLL
